DimHalteID,StopID,StopName,Latitude,Longitude,City
4180,B03196P,RSIA Duren Tiga 2,-6.253509,106.84135,Jakarta Selatan
4181,B06728P,Jln. Pangeran Antasari,-6.27516,106.808476,Jakarta Selatan
4182,B00156P,Blok A,-6.188462,106.81558,Jakarta Pusat
4183,B04891P,Simpang Kalimalang,-6.245523,106.90507,Jakarta Timur
4184,B03794P,Sbr. Jln. Mini I,-6.311348,106.90555,Jakarta Timur
4185,B04830P,Simpang H. Jian Abdul Majid 2,-6.265754,106.80435,Jakarta Selatan
4186,B04188P,Sbr. Persada Purnawira Halim,-6.259198,106.88547,Jakarta Timur
4187,B05298P,SMK Ora Et Labora,-6.247473,106.79999,Jakarta Selatan
4188,B01705P,Jln. Warakas II,-6.117016,106.88045,Jakarta Utara
4189,B03027P,Pusat Promosi Ikan Hias,-6.183173,106.85602,Jakarta Pusat
4190,B06290P,Jati Padang 1,-6.285553,106.8261,Jakarta Selatan
4191,B01385P,Jln. Melur Tugu,-6.12276,106.90791,Jakarta Utara
4192,B01495P,Jln. Pinang IV Pondok Labu,-6.30749,106.80082,Jakarta Selatan
4193,B04177P,Sbr. Ps. Warakas,-6.115584,106.8797,Jakarta Utara
4194,B05159P,Simpang Suci Raya Bogor,-6.318807,106.86517,Jakarta Timur
4195,B03552P,Sbr. Gg. Padi Pelita Cipinang,-6.211895,106.88755,Jakarta Timur
4196,B03340P,SDN Cempaka Putih Timur 03,-6.18514,106.86992,Jakarta Pusat
4197,B05333P,SMP Muhammadiyah 2,-6.162466,106.84286,Jakarta Pusat
4198,B04710P,Simpang Assirat Kampung Baru,-6.225764,106.77202,Jakarta Selatan
4199,B01664P,Jln. Tari Klasik,-6.169164,106.91063,Jakarta Utara
4200,B05352P,SMPN 154,-6.250068,106.85288,Jakarta Selatan
4201,B04028P,Sbr. Masjid Al Karomah Cipete,-6.273486,106.80066,Jakarta Selatan
4202,B03002P,Pulo Mas 1,-6.174644,106.89288,Jakarta Utara
4203,B04990P,Simpang Mandara Permai 2,-6.116512,106.75622,Jakarta Utara
4204,B01590P,Jln. SMP 171,-6.313102,106.87528,Jakarta Timur
4205,B05963P,Sbr. Stadion BMW,-6.12417,106.8571,Jakarta Utara
4206,B03758P,Sbr. Jln. Kramat V,-6.299969,106.91033,Jakarta Timur
4207,B03555P,Sbr. Gg. Puskesmas Kebagusan Raya,-6.296651,106.82701,Jakarta Selatan
4208,B01966P,Kementerian Agama,-6.183405,106.82236,Jakarta Pusat
4209,B03789P,Sbr. Jln. Melur Tugu VI,-6.124483,106.90789,Jakarta Utara
4210,B05813P,Tugu Proklamasi 2,-6.203214,106.845575,Jakarta Pusat
4211,B00473P,Gg. H. Mujeni Cililitan,-6.263903,106.86228,Jakarta Timur
4212,B04572P,Sbr. TPU Utan Jati,-6.148096,106.71531,Jakarta Barat
4213,B03261P,Ruko Taman Kb. Jeruk,-6.197388,106.74818,Jakarta Barat
4214,B04849P,Simpang Inerbang Batu Ampar IV,-6.281504,106.86357,Jakarta Timur
4215,B04400P,Sbr. Sekolah Tarsisius 2,-6.199625,106.78244,Jakarta Barat
4216,B00516P,Gg. Mawar Kb. Jeruk,-6.197361,106.7672,Jakarta Barat
4217,B04956P,Simpang Kramat Jaya Baru 1,-6.184392,106.85245,Jakarta Pusat
4218,B03565P,Sbr. Gg. Sawo Joglo,-6.217713,106.74968,Jakarta Barat
4219,B03647P,Sbr. Jln. Bambu II Srengseng,-6.210918,106.75912,Jakarta Barat
4220,B02574P,Panti Asuhan Putera Mulia,-6.188966,106.88841,Jakarta Timur
4221,B06819P,Jln. Anggrek Cililitan,-6.265484,106.861274,Jakarta Timur
4222,B00167P,Boulevard Hijau THB,-6.183321,106.98406,
4223,B02825P,Petukangan Utara,-6.226035,106.75154,Jakarta Selatan
4224,B05669P,Tanah Abang Blok G,-6.18865,106.81293,Jakarta Pusat
4225,B00582P,Garuda Taman Mini 1,-6.290384,106.88174,Jakarta Timur
4226,B00638P,Gereja Santa Maria Imakulata,-6.127632,106.70459,Jakarta Barat
4227,B02635P,Ps. Kopro,-6.176185,106.78364,Jakarta Barat
4228,B05255P,SMAN 10 Bekasi,-6.176243,106.98173,
4229,B02021P,Komplek Bina Marga I,-6.233093,106.9348,Jakarta Timur
4230,B05978P,Jln. Ancol Barat 1,-6.1294,106.82006,Jakarta Utara
4231,B01344P,Jln. MAN 2,-6.300627,106.88067,Jakarta Timur
4232,B01238P,Jln. Kb. Nanas Selatan II,-6.231955,106.87124,Jakarta Timur
4233,B03800P,Sbr. Jln. Nagrak Marunda,-6.126834,106.95683,Jakarta Utara
4234,B04782P,Simpang Condet Baru 2,-6.284556,106.8582,Jakarta Timur
4235,B03930P,Sbr. Kel. Rorotan,-6.151699,106.95576,Jakarta Utara
4236,B03619P,Sbr. Hotel Mulia,-6.214132,106.79537,Jakarta Selatan
4237,B00723P,H Soleh I Sukabumi Selatan,-6.219658,106.77847,Jakarta Barat
4238,B00013P,Ahmad Yani Pisangan Baru,-6.211477,106.87374,Jakarta Timur
4239,B04893P,Simpang Kalisari II,-6.335786,106.8537,Jakarta Timur
4240,B02322P,Masjid Jami Al Muhsinin,-6.182612,106.99023,
4241,B02946P,Pool PPD Kec. Pulo Gadung,-6.199649,106.90477,Jakarta Timur
4242,B03114P,RPTRA Radar Pembangunan,-6.120156,106.89643,Jakarta Utara
4243,B01520P,Jln. Pule Ciracas,-6.314331,106.8759,Jakarta Timur
4244,B05331P,SMP Islam Al Azhar 19,-6.36591,106.88823,Jakarta Timur
4245,B05278P,SMAN 67,-6.276266,106.88657,Jakarta Timur
4246,B05094P,Simpang Pulo Mas Raya Timur,-6.178746,106.8856,Jakarta Timur
4247,B05605P,Taman Kayu Jati V,-6.19034,106.88672,Jakarta Timur
4248,B02167P,Mabes Au Dinas Psikologi,-6.251267,106.88826,Jakarta Timur
4249,B04388P,Sbr. Sekolah Islam PB Soedirman,-6.314439,106.86316,Jakarta Timur
4250,B03179P,RS Sukmul Sisma Medika,-6.112315,106.88236,Jakarta Utara
4251,B05689P,Tegalan 1,-6.202401,106.85652,Jakarta Timur
4252,B04245P,Sbr. Puri Margasatwa,-6.311422,106.80873,Jakarta Selatan
4253,B03916P,Sbr. Kel. Duri Kosambi,-6.170139,106.72259,Jakarta Barat
4254,B05777P,TPA As Sholihin,-6.179921,106.90687,Jakarta Utara
4255,B02251P,Masjid Al Madinah,-6.204966,106.77928,Jakarta Barat
4256,B06832P,Gg. H. Ali,-6.327369,106.833219,Jakarta Selatan
4257,B06830P,SPBU Jagakarsa,-6.329435,106.825314,Jakarta Selatan
4258,B02867P,Plaza Kemang 88,-6.270202,106.81539,Jakarta Selatan
4259,B05043P,Simpang Ps. Kb. Pisang,-6.152576,106.78156,Jakarta Barat
4260,B00422P,Gg. Bhakti Lingkar Timur,-6.197075,106.94408,Jakarta Timur
4261,B05651P,Taman Segitiga Cibubur,-6.36869,106.88971,
4262,B06429P,Jln. Galur Sari X 2,-6.200803,106.866788,Jakarta Timur
4263,B05471P,St. LRT Equestrian 1,-6.1846,106.89111,Jakarta Timur
4264,B01018P,Jln. Daan Mogot I,-6.165723,106.78442,Jakarta Barat
4265,B06270P,Jln. Tebet Barat Raya 1,-6.230502,106.85157,Jakarta Selatan
4266,B05934P,Yos Sudarso Kodamar 1,-6.16205,106.881525,Jakarta Utara
4267,B05144P,Simpang Semangka III,-6.180659,106.80608,Jakarta Barat
4268,B04302P,Sbr. Rsup Persahabatan,-6.204183,106.88599,Jakarta Timur
4269,B00977P,Jln. Cempaka Putih Barat II B-C,-6.175286,106.85993,Jakarta Pusat
4270,B05383P,SMPN 289,-6.138058,106.9218,Jakarta Utara
4271,B04741P,Simpang Bundaran Ikan Harapan Indah Raya 2,-6.181454,106.98145,
4272,B03693P,Sbr. Jln. Durian I,-6.236342,106.75756,Jakarta Selatan
4273,B02124P,Lapangan Segitiga 2,-6.277336,106.88811,Jakarta Timur
4274,B06594P,Jln. Gading Griya Lestari,-6.1412,106.91444,Jakarta Utara
4275,B02441P,MI Imadun Najah Rorotan,-6.149081,106.95582,Jakarta Utara
4276,B04326P,Sbr. SDN Bendungan Hilir 01,-6.207379,106.80896,Jakarta Pusat
4277,B00116P,Bapindo Menteng,-6.187095,106.83566,Jakarta Pusat
4278,B01164P,Jln. Janur Elok IX,-6.144832,106.90223,Jakarta Utara
4279,B02006P,Kokoh Semesta,-6.1156,106.92682,Jakarta Utara
4280,B04146P,Sbr. Ps. Inpres Cipinang Besar,-6.226687,106.88059,Jakarta Timur
4281,B06785P,Sbr. Gg. H. Jamin,-6.288658,106.906645,Jakarta Timur
4282,B05767P,Tokem Kemanggisan,-6.18699,106.78722,Jakarta Barat
4283,B02936P,Pool Blue Bird Cijantung,-6.321667,106.86516,Jakarta Timur
4284,B02202P,Man 18 Jakarta,-6.232575,106.94293,Jakarta Timur
4285,B00111P,Bangunan Timur 2,-6.189526,106.88571,Jakarta Timur
4286,B03996P,Sbr. Lapangan Kaprina,-6.34739,106.88437,Jakarta Timur
4287,B01864P,Kb. Nanas,-6.221291,106.63364,
4288,B04915P,Simpang Kelapa Cengkir Flamboyan,-6.169191,106.90736,Jakarta Utara
4289,B06418P,Sbr. Gg. Mushola Baburrahman,-6.179744,106.851689,Jakarta Pusat
4290,B01367P,Jln. Marunda Baru,-6.125303,106.95692,Jakarta Utara
4291,B01952P,Kel. Tanah Sereal,-6.158668,106.80826,Jakarta Barat
4292,B03692P,Sbr. Jln. Duri Tol,-6.185032,106.76979,Jakarta Barat
4293,B02182P,Malaka Jaya RW11 Rorotan,-6.144631,106.9562,Jakarta Utara
4294,B00267P,Cipinang Lontar Rusun Polri,-6.206815,106.88785,Jakarta Timur
4295,B02135P,Les Belles Maisons 1,-6.262578,106.65378,
4296,B00362P,Flyover Klender 2,-6.213721,106.90252,Jakarta Timur
4297,B04498P,Sbr. SMPN 84,-6.115934,106.91123,Jakarta Utara
4298,B02513P,Mushola Almujtahida Rorotan,-6.14607,106.95648,Jakarta Utara
4299,B04602P,Sbr. Yayasan Perguruan Rakyat,-6.228811,106.89897,Jakarta Timur
4300,B03679P,Sbr. Jln. Cipinang Latihan,-6.216314,106.88695,Jakarta Timur
4301,B05915P,Yayasan Asih Budi,-6.229867,106.92007,Jakarta Timur
4302,B04202P,Sbr. PGP,-6.203448,106.93456,Jakarta Timur
4303,B06683P,Sbr. Sunter Agung,-6.132599,106.85538,Jakarta Utara
4304,B03064P,Puskesmas Rawamangun,-6.197034,106.88839,Jakarta Timur
4305,B03192P,RSIA Bunda 2,-6.196015,106.83672,Jakarta Pusat
4306,B02727P,Pengadegan Barat VI,-6.250117,106.85397,Jakarta Selatan
4307,B02729P,Pengadegan Barat XIII,-6.250622,106.854464,Jakarta Selatan
4308,B06029P,Koperasi,-6.285978,106.83071,Jakarta Selatan
4309,B05403P,SPBU Bintaro Pondok Betung,-6.261488,106.75659,Jakarta Selatan
4310,B04557P,Sbr. TK Kreatif Komimo,-6.143029,106.87258,Jakarta Utara
4311,B05219P,Simpang Warung Sila Rindang,-6.345472,106.81167,Jakarta Selatan
4312,B03107P,Roxy Square 2,-6.167221,106.79975,Jakarta Barat
4313,B03144P,RS Islam Pondok Kopi,-6.220062,106.93908,Jakarta Timur
4314,B00019P,Akses Bawah Flyover Raya Bogor,-6.307687,106.86456,Jakarta Timur
4315,B01396P,Jln. Mesjid I Benhil,-6.205368,106.80654,Jakarta Pusat
4316,B03364P,SDN Duri Kepa 11,-6.186081,106.77526,Jakarta Barat
4317,B02179P,Malaka 1 Gg. 5 Rorotan,-6.137053,106.95474,Jakarta Utara
4318,B06354P,Jln. Lake Garden Boulevard,-6.171771,106.95653,Jakarta Timur
4319,B04340P,Sbr. SDN Grogol Utara 03,-6.21504,106.77758,Jakarta Barat
4320,B03160P,RS Mulyasari,-6.129501,106.90615,Jakarta Utara
4321,B06451P,Sbr. SATLAK Johar Baru,-6.186471,106.86101,Jakarta Pusat
4322,B04816P,Simpang Gongseng Raya Pondok Baru,-6.326483,106.85919,Jakarta Timur
4323,B01020P,Jln. Dahlia KDW,-6.348905,106.88437,Jakarta Timur
4324,B04885P,Simpang Jengkol Joglo 2,-6.218995,106.72969,Jakarta Barat
4325,B04873P,Simpang Jln. Radius Halim,-6.24517,106.89228,Jakarta Timur
4326,B04794P,Simpang Deplu Raya,-6.27231,106.7649,Jakarta Selatan
4327,B00223P,Bundaran Stainless Harapan Indah,-6.178666,106.98132,
4328,B06558P,Jln. Rawamangun Selatan 2,-6.201932,106.8799,Jakarta Timur
4329,B04216P,Sbr. Polsek Duren Sawit,-6.248012,106.917,Jakarta Timur
4330,B03612P,Sbr. Griya Harapan Permai,-6.183238,106.98168,
4331,B01484P,Jln. Petamburan IIb,-6.189365,106.80175,Jakarta Barat
4332,B05824P,Univ. Borobudur 1,-6.24157,106.89641,Jakarta Timur
4333,B00565P,Gg. Swadaya II Cibubur,-6.361451,106.88461,Jakarta Timur
4334,B05185P,Simpang Tebet Barat IX 2,-6.238345,106.85188,Jakarta Selatan
4335,B01657P,Jln. Tanah Tinggi III,-6.175078,106.84765,Jakarta Pusat
4336,B04856P,Simpang Jln. H. Baserin 1,-6.244272,106.76324,Jakarta Selatan
4337,B04876P,Simpang Jln. Sadar Raya BBD,-6.339461,106.81333,Jakarta Selatan
4338,B03954P,Sbr. Klinik Yadika Petukangan,-6.248516,106.75488,Jakarta Selatan
4339,B05527P,STIE YAI Senen,-6.183885,106.84333,Jakarta Pusat
4340,B06241P,Sbr. Jln. Jaya Wijaya,-6.107488,106.92408,Jakarta Utara
4341,B00278P,City Walk Sudirman,-6.209468,106.81783,Jakarta Pusat
4342,B05975P,Sbr. SDN Pademangan Barat 07,-6.13404,106.83799,Jakarta Utara
4343,B02382P,Masjid Syariful Azhar Sawah Besar,-6.14261,106.82655,Jakarta Pusat
4344,B04840P,Simpang H. Ten Ahmad Yani,-6.188537,106.87606,Jakarta Timur
4345,B05308P,SMKN 12,-6.115571,106.88546,Jakarta Utara
4346,B06792P,Jln. Komodor 2,-6.266972,106.883357,Jakarta Timur
4347,B01678P,Jln. Teratai Cililitan,-6.269234,106.86015,Jakarta Timur
4348,B05534P,STMIK Jakarta,-6.257157,106.78985,Jakarta Selatan
4349,B01691P,Jln. Tubagus Baddarudin,-6.21249,106.89767,Jakarta Timur
4350,B03275P,Rusun Jatinegara Kaum,-6.211814,106.899422,Jakarta Timur
4351,B04720P,Simpang Belly 1,-6.332931,106.86756,Jakarta Timur
4352,B04540P,Sbr. Tambun Utara,-6.163269,106.96186,Jakarta Timur
4353,B05271P,SMAN 51,-6.276921,106.86075,Jakarta Timur
4354,B02185P,Mall Bale Kota,-6.181306,106.64346,
4355,B00907P,Jln. Batu 1,-6.268701,106.846,Jakarta Selatan
4356,B00374P,Flyover Tj. Barat,-6.303059,106.83998,Jakarta Selatan
4357,B02341P,Masjid Jami Baiturrahmah Marunda,-6.127633,106.95715,Jakarta Utara
4358,B05125P,Simpang Rel Kereta Bintaro 2,-6.256574,106.76224,Jakarta Selatan
4359,B05085P,Simpang Pondok Bambu Batas 4,-6.241275,106.90108,Jakarta Timur
4360,B00817P,ITC Serpong 1,-6.286016,106.66493,
4361,B05921P,Yayasan Masjid Nurul Huda,-6.178921,106.79864,Jakarta Barat
4362,B04717P,Simpang Batu Pandan 1,-6.284209,106.85689,Jakarta Timur
4363,B02002P,Kober Balekambang,-6.282601,106.84932,Jakarta Timur
4364,B01948P,Kel. Sukabumi Selatan,-6.217815,106.76976,Jakarta Barat
4365,B00493P,Gg. Kebembem 3,-6.208366,106.88486,Jakarta Timur
4366,B05655P,Taman Sunter,-6.150072,106.85779,Jakarta Utara
4367,B06833P,Jln. Raya Lenteng Agung,-6.335654,106.83535,Jakarta Selatan
4368,B00200P,Budi Kemulyaan,-6.180223,106.8178,Jakarta Pusat
4369,B03194P,RSIA Bunda Aliyah 2,-6.233177,106.89654,Jakarta Timur
4370,B04287P,Sbr. RS Mediros,-6.179204,106.90379,Jakarta Utara
4371,B01412P,Jln. Mutiara Benhil,-6.209709,106.81236,Jakarta Pusat
4372,B05217P,Simpang Waru Kramat Jaya,-6.118678,106.91659,Jakarta Utara
4373,B01374P,Jln. Masjid Baabul Minan,-6.220471,106.741,Jakarta Barat
4374,B03846P,Sbr. Jln. Sindang Terusan,-6.111512,106.89939,Jakarta Utara
4375,B04621P,Sekolah Bumi Husada Ciracas,-6.323141,106.8839,Jakarta Timur
4376,B04479P,Sbr. SMPN 205,-6.170212,106.70691,Jakarta Barat
4377,B03502P,Sbr. Gg. Asmat Petukangan,-6.244437,106.75203,Jakarta Selatan
4378,B01921P,Kel. Kalisari,-6.33716,106.85613,Jakarta Timur
4379,B05703P,Term. Depok Baru,-6.391068,106.82251,
4380,B06585P,Kantor Kecamatan Koja,-6.11824,106.91016,Jakarta Utara
4381,B05137P,Simpang Sagu Pepaya Raya,-6.317811,106.81912,Jakarta Selatan
4382,B05357P,SMPN 174,-6.311716,106.87463,Jakarta Timur
4383,B03237P,Ruko Gading Bukit Indah,-6.149387,106.89917,Jakarta Utara
4384,B04692P,Simpang Abdul Majid H. Saidi,-6.266188,106.80602,Jakarta Selatan
4385,B02803P,Perumahan BDN Cilandak,-6.284482,106.79946,Jakarta Selatan
4386,B06777P,Ps. Cakung 1,-6.182424,106.935415,Jakarta Timur
4387,B05747P,Titanium Square,-6.340766,106.86931,Jakarta Timur
4388,B02977P,Pospol PIK Penggilingan,-6.203442,106.93258,Jakarta Timur
4389,B05013P,Simpang Meruya Ilir Utara,-6.198612,106.74196,Jakarta Barat
4390,B06217P,Jln. Dahlia 10,-6.176465,106.94342,Jakarta Timur
4391,B04573P,Sbr. Transvision Tebet,-6.229498,106.8471,Jakarta Selatan
4392,B02540P,One Park Residences,-6.245436,106.78844,Jakarta Selatan
4393,B01298P,Jln. Kramat II Rawabinong,-6.298627,106.90654,Jakarta Timur
4394,B04268P,Sbr. Rorotan IX Gg. IV,-6.160238,106.95943,Jakarta Timur
4395,B01257P,Jln. Kemandoran III Grogol Utara,-6.206938,106.78618,Jakarta Selatan
4396,B05167P,Simpang Taman Malaka Utara Barat,-6.230694,106.9284,Jakarta Timur
4397,B00412P,Gg. Balai Rakyat Balekambang,-6.293289,106.85517,Jakarta Timur
4398,B05832P,Univ. Mercu Buana,-6.210786,106.73783,Jakarta Barat
4399,B03397P,SDN Meruya Utara 02,-6.198756,106.74133,Jakarta Barat
4400,B00254P,Cililitan,-6.263311,106.86524,Jakarta Timur
4401,B05670P,Tanah Baru Cipedak,-6.363462,106.80684,Jakarta Selatan
4402,B02480P,MPR III Dalam,-6.285086,106.807087,Jakarta Selatan
4403,B05685P,Tebet Balai Sudirman,-6.226949,106.84757,Jakarta Selatan
4404,B00835P,Jln. Adam Malik,-6.237023,106.74712,Jakarta Selatan
4405,B04459P,Sbr. SMP El Syifa Ciganjur,-6.334529,106.80675,Jakarta Selatan
4406,B01434P,Jln. Pahlawan Sukabumi Selatan,-6.223927,106.77164,Jakarta Barat
4407,B03863P,Sbr. Jln. Swasembada Barat VIII,-6.123873,106.88497,Jakarta Utara
4408,B06267P,Sbr. Jln. Tebet Timur Dalam 7J,-6.238823,106.85856,Jakarta Selatan
4409,B02749P,Permata Eksekutif 1,-6.216906,106.76541,Jakarta Barat
4410,B06174P,Jln. Sungai Tiram,-6.11379,106.95906,Jakarta Utara
4411,B03233P,Ruko Cordoba 1,-6.112419,106.74356,Jakarta Utara
4412,B03644P,Sbr. Jln. B Basmol Raya,-6.16156,106.7519,Jakarta Barat
4413,B01299P,Jln. Kramat III Rawabinong,-6.299055,106.90782,Jakarta Timur
4414,B02907P,Polsek Kemayoran,-6.159927,106.852,Jakarta Pusat
4415,B06581P,Sbr. Gg. I Jln. Cipeucang V,-6.11437,106.90139,Jakarta Utara
4416,B04417P,Sbr. SMA Islam As Syafiiyah 01,-6.220785,106.85332,Jakarta Selatan
4417,B04580P,Sbr. UPPRD Ciracas,-6.365306,106.88728,Jakarta Timur
4418,B04810P,Simpang Gg. Macan Daan Mogot,-6.162659,106.77298,Jakarta Barat
4419,B06083P,Tebet Eco Park Selatan,-6.241601,106.85237,Jakarta Selatan
4420,B06766P,Jln. Aneka Elok,-6.223167,106.89138,Jakarta Timur
4421,B04226P,Sbr. Pondok Kelapa Indah 2,-6.247643,106.92236,Jakarta Timur
4422,B00017P,Akper Fatmawati Pondok Labu,-6.313187,106.79931,Jakarta Selatan
4423,B05609P,Taman Kota Intan,-6.131785,106.81236,Jakarta Barat
4424,B04799P,Simpang Dinkes,-6.170376,106.81543,Jakarta Pusat
4425,B00053P,Antena II,-6.25033,106.79163,Jakarta Selatan
4426,B00033P,Aljabr Islamic School,-6.308023,106.80371,Jakarta Selatan
4427,B02824P,Petojo 1,-6.170105,106.81698,Jakarta Pusat
4428,B00767P,Hero Basuki Rahmat,-6.22764,106.88296,Jakarta Timur
4429,B03628P,Sbr. Jakarta Taipei School,-6.145918,106.90603,Jakarta Utara
4430,B03817P,Sbr. Jln. Pinang IIIb,-6.308184,106.79797,Jakarta Selatan
4431,B02260P,Masjid Alfalah Annaniyah,-6.114116,106.70743,Jakarta Barat
4432,B02257P,Masjid Al Muqarrabin Cipinang,-6.211793,106.8851,Jakarta Timur
4433,B03457P,Sbr. BBPK Jakarta,-6.301958,106.79794,Jakarta Selatan
4434,B06422P,Taman Rawasari,-6.193136,106.858823,Jakarta Pusat
4435,B01998P,Klinik Sasana Husada,-6.240106,106.79406,Jakarta Selatan
4436,B02201P,Man 15 Jakarta,-6.34233,106.88636,Jakarta Timur
4437,B05806P,TU Gas 2,-6.192206,106.90495,Jakarta Timur
4438,B00440P,Gg. Elang V Kebantenan,-6.111645,106.92882,Jakarta Utara
4439,B01538P,Jln. Rawa Kepa IX,-6.174091,106.80308,Jakarta Barat
4440,B01479P,Jln. Permata Indah 8,-6.182805,106.98805,
4441,B02814P,Perumahan TNI AU 1,-6.252552,106.90944,Jakarta Timur
4442,B03204P,RSU Pekerja Sukapura,-6.145072,106.92271,Jakarta Utara
4443,B00056P,Apartemen Kedoya Elok 2,-6.188259,106.76855,Jakarta Barat
4444,B00144P,Bintaro,-6.271245,106.75133,Jakarta Selatan
4445,B02030P,Komplek Dittopad,-6.176224,106.86324,Jakarta Pusat
4446,B06697P,Ps. Pademangan Barat,-6.135456,106.83993,Jakarta Utara
4447,B00928P,Jln. Bendungan Hilir Gg. II,-6.21388,106.81353,Jakarta Pusat
4448,B03519P,Sbr. Gg. Damai Lingkar Timur,-6.195487,106.94386,Jakarta Timur
4449,B04013P,Sbr. Man 15 Jakarta,-6.342372,106.88639,Jakarta Timur
4450,B03167P,RS Polri Jaktim,-6.27067,106.86732,Jakarta Timur
4451,B03633P,Sbr. Jln. Ampel,-6.296958,106.89182,Jakarta Timur
4452,B04734P,Simpang Budaya Batu Ampar 2,-6.272658,106.86094,Jakarta Timur
4453,B06811P,Kampung Budaya Betawi Sukapura,-6.142087,106.922,Jakarta Utara
4454,B05604P,Taman Juang 2,-6.179604,106.80554,Jakarta Barat
4455,B02052P,Komplek Mandiri Giant Express 1,-6.297385,106.76499,
4456,B03923P,Sbr. Kel. Lebak Bulus,-6.303113,106.7847,Jakarta Selatan
4457,B02695P,Ps. Warung Buncit,-6.255166,106.82493,Jakarta Selatan
4458,B02578P,Ps. Anyar Bahari,-6.114292,106.8794,Jakarta Utara
4459,B03634P,Sbr. Jln. Anggrek Srengseng,-6.198239,106.75622,Jakarta Barat
4460,B04083P,Sbr. Menara Kelapa Gading,-6.168817,106.91552,Jakarta Utara
4461,B04445P,Sbr. SMK Malahayati Marunda,-6.124292,106.95707,Jakarta Utara
4462,B04731P,Simpang Bojong Raya Rawa Buaya,-6.159489,106.72975,Jakarta Barat
4463,B02807P,Perumahan Grand Malaka Rorotan,-6.148925,106.95577,Jakarta Utara
4464,B02558P,Pam Jaya DKI,-6.203455,106.80794,Jakarta Pusat
4465,B05652P,Taman Semanan Indah,-6.163993,106.72545,Jakarta Barat
4466,B02569P,Pangkalan Keramat Semanan Raya,-6.161376,106.70509,Jakarta Barat
4467,B04357P,Sbr. SDN Meruya Utara 02,-6.198705,106.74151,Jakarta Barat
4468,B01666P,Jln. Tawakal VIA,-6.169154,106.79411,Jakarta Barat
4469,B05319P,SMKN 49,-6.129409,106.95577,Jakarta Utara
4470,B00985P,Jln. Cempaka Raya,-6.175557,106.85976,Jakarta Pusat
4471,B03447P,Sbr. Apartemen Gading Nias,-6.154013,106.91607,Jakarta Utara
4472,B04475P,Sbr. SMPN 190,-6.108313,106.70297,Jakarta Barat
4473,B05787P,TPU Kb. Pala 2,-6.265549,106.88013,Jakarta Timur
4474,B03150P,RS Medika Permata Hijau 3,-6.218375,106.77849,Jakarta Selatan
4475,B05303P,SMK Satria Srengseng,-6.208852,106.75889,Jakarta Barat
4476,B05110P,Simpang Raya Bogor Cililitan,-6.264191,106.86585,Jakarta Timur
4477,B02903P,Polsek Ciputat 1,-6.310368,106.75502,
4478,B05047P,Simpang Ps. Patra 1,-6.182986,106.77995,Jakarta Barat
4479,B02593P,Ps. Bulog,-6.189316,106.87831,Jakarta Timur
4480,B00717P,Gubah Al Haddad,-6.107712,106.89961,Jakarta Utara
4481,B02370P,Masjid Nurul Istiqomah Pegadungan,-6.129558,106.70437,Jakarta Barat
4482,B06015P,Karang Pol,-6.286162,106.83146,Jakarta Selatan
4483,B01545P,Jln. Rorotan XI,-6.145774,106.95655,Jakarta Utara
4484,B06853P,Jl. Damai 74,-6.353126,106.80147,Jakarta Selatan
4485,B02468P,Mitra Gading Villa,-6.144694,106.90375,Jakarta Utara
4486,B05367P,SMPN 209,-6.288613,106.86372,Jakarta Timur
4487,B02435P,Metro Pondok Indah,-6.265966,106.78347,Jakarta Selatan
4488,B01877P,Kec. Kramat Jati,-6.284472,106.87141,Jakarta Timur
4489,B02255P,Masjid Al Mumin,-6.175528,106.90865,Jakarta Utara
4490,B00356P,Flyover Jatinegara Atas,-6.214553,106.87388,Jakarta Timur
4491,B01192P,Jln. Kamboja Ujung,-6.18333,106.80307,Jakarta Barat
4492,B04060P,Sbr. Masjid Jami Ar Roghibin,-6.156697,106.95965,Jakarta Timur
4493,B04806P,Simpang Gading Raya,-6.239038,106.90515,Jakarta Timur
4494,B06616P,Sbr. SPBU Tugu Selatan,-6.13436,106.91575,Jakarta Utara
4495,B04230P,Sbr. Popki Cibubur,-6.367222,106.88908,Jakarta Timur
4496,B03672P,Sbr. Jln. Cibubur Indah V,-6.350015,106.88411,Jakarta Timur
4497,B05371P,SMPN 228,-6.160715,106.86653,Jakarta Pusat
4498,B04978P,Simpang Madrasah I Panjang Arteri,-6.215609,106.77444,Jakarta Barat
4499,B00525P,Gg. Oxport Kebantenan VII,-6.110279,106.92941,Jakarta Utara
4500,B05573P,Taman Asem PPSU Tj. Priok,-6.117021,106.86998,Jakarta Utara
4501,B06758P,SDN 04 Malaka Jaya,-6.221398,106.935402,Jakarta Timur
4502,B03656P,Sbr. Jln. Bima Kemanggisan,-6.185664,106.78735,Jakarta Barat
4503,B05335P,SMP Paskalis 1,-6.178698,106.84843,Jakarta Pusat
4504,B01749P,Jembatan Kayu Jati 2,-6.18936,106.88684,Jakarta Timur
4505,B02639P,Ps. Lenteng Agung,-6.331072,106.83286,Jakarta Selatan
4506,B01122P,Jln. H. Marzuki Raya Bogor,-6.328327,106.86483,Jakarta Timur
4507,B05629P,Taman Meruya Ilir,-6.198772,106.73948,Jakarta Barat
4508,B00840P,Jln. Adil 2,-6.29588,106.90347,Jakarta Timur
4509,B05294P,SMK Jakpus 1,-6.175714,106.81961,Jakarta Pusat
